add,sub,multiply_plain,rotate_rows,negate,multiply,Depth,Multiplicative Depth,execution_time (s),Remaining_noise_budget
17,12,0,0,0,10,6,2,2.371,295
3,3,0,0,0,3,5,2,0.669,296
30,11,0,0,0,11,8,2,2.816,295
11,5,0,0,0,5,5,2,1.235,296
23,13,0,0,0,14,10,2,3.151,295
8,4,0,0,0,3,5,1,0.813,327
13,5,0,0,0,5,7,2,1.271,296
4,2,0,0,0,3,5,2,0.668,296
6,2,0,0,0,3,4,1,0.718,327
5,0,0,0,0,4,4,2,0.807,295
4,3,0,0,0,2,4,1,0.530,328
2,2,0,0,0,2,4,2,0.457,296
18,7,0,0,0,6,7,1,1.607,327
5,4,0,0,0,4,4,1,0.905,327
4,1,0,0,0,2,3,1,0.482,328
3,0,0,0,0,5,4,2,0.922,295
22,12,0,0,0,14,8,2,3.115,296
8,5,0,0,0,5,6,1,1.157,327
14,11,0,0,0,8,8,2,1.919,295
3,2,0,0,0,3,7,3,0.644,263
18,9,0,0,0,7,7,2,1.806,296
3,2,0,0,0,2,3,2,0.481,296
3,2,0,0,0,3,4,1,0.643,327
3,3,0,0,0,4,7,2,0.833,296
11,6,0,0,0,13,6,2,2.544,295
8,5,0,0,0,4,5,1,0.996,327
13,9,0,0,0,9,5,2,2.013,296
9,5,0,0,0,5,5,2,1.188,296
9,4,0,0,0,5,5,1,1.158,327
26,11,0,0,0,9,7,2,2.370,295
9,5,0,0,0,5,5,1,1.189,327
19,7,0,0,0,6,7,2,1.619,296
16,5,0,0,0,7,8,1,1.670,327
21,9,0,0,0,7,7,2,1.879,295
1,2,0,0,0,1,3,1,0.268,328
12,8,0,0,0,5,7,1,1.334,327
5,0,0,0,0,10,4,3,1.784,263
3,2,0,0,0,2,3,1,0.482,328
2,0,0,0,0,3,3,2,0.571,296
4,1,0,0,0,2,3,1,0.482,328
2,1,0,0,0,2,3,1,0.432,328
4,4,0,0,0,3,4,1,0.718,327
4,0,0,0,0,3,3,2,0.621,296
14,8,0,0,0,9,7,2,2.013,295
7,0,0,0,0,7,5,3,1.344,264
13,5,0,0,0,5,6,1,1.273,327
6,4,0,0,0,4,4,1,0.928,327
16,10,0,0,0,10,7,2,2.269,296
10,0,0,0,0,5,4,2,1.089,295
4,5,0,0,0,5,6,2,1.066,295
9,5,0,0,0,6,5,2,1.350,296
16,5,0,0,0,4,6,1,1.192,327
7,2,0,0,0,6,4,2,1.229,295
26,15,0,0,0,15,9,2,3.441,294
3,3,0,0,0,2,4,1,0.505,328
4,2,0,0,0,2,4,1,0.504,328
19,6,0,0,0,6,7,1,1.613,327
29,12,0,0,0,12,10,2,2.959,295
5,4,0,0,0,6,11,4,1.230,230
3,3,0,0,0,3,4,1,0.668,327
6,5,0,0,0,4,4,1,0.954,327
2,2,0,0,0,3,3,1,0.621,327
19,9,0,0,0,9,6,2,2.156,295
1,2,0,0,0,2,3,1,0.433,328
5,3,0,0,0,3,4,1,0.716,327
5,4,0,0,0,5,10,4,1.068,231
5,5,0,0,0,3,5,1,0.767,327
17,5,0,0,0,5,7,1,1.364,327
11,0,0,0,0,20,5,3,3.537,262
10,0,0,0,0,5,4,2,1.088,295
2,2,0,0,0,3,4,2,0.619,296
13,5,0,0,0,13,5,3,2.572,263
8,2,0,0,0,5,4,2,1.091,295
3,3,0,0,0,2,7,2,0.504,296
7,0,0,0,0,4,6,2,0.860,295
12,4,0,0,0,6,6,1,1.397,327
14,12,0,0,0,13,7,3,2.770,262
13,0,0,0,0,16,5,3,2.940,262
6,4,0,0,0,5,5,2,1.091,296
15,0,0,0,0,10,5,2,2.033,295
3,3,0,0,0,3,4,2,0.670,296
17,7,0,0,0,4,7,1,1.247,327
6,4,0,0,0,5,4,2,1.091,295
2,2,0,0,0,3,4,2,0.621,296
2,4,0,0,0,3,5,2,0.670,296
8,4,0,0,0,4,5,1,0.976,327
16,7,0,0,0,4,7,1,1.228,327
11,0,0,0,0,6,5,2,1.277,295
6,5,0,0,0,4,5,2,0.950,296
31,0,0,0,0,32,6,4,5.945,230
2,1,0,0,0,3,3,2,0.596,296
5,4,0,0,0,4,5,1,0.904,327
5,4,0,0,0,6,4,1,1.231,327
2,1,0,0,0,3,4,2,0.596,296
4,4,0,0,0,4,5,2,0.881,296
4,4,0,0,0,3,4,1,0.718,328
6,5,0,0,0,6,6,2,1.279,295
2,1,0,0,0,0,2,0,0.099,360
2,1,0,0,0,1,3,1,0.268,328
4,0,0,0,0,4,4,2,0.782,296
4,2,0,0,0,4,4,2,0.834,296
18,0,0,0,0,11,8,3,2.244,263
4,3,0,0,0,4,8,3,0.858,264
18,0,0,0,0,13,5,4,2.585,230
3,3,0,0,0,3,4,2,0.670,296
4,5,0,0,0,6,6,2,1.231,295
2,2,0,0,0,1,4,1,0.294,328
11,5,0,0,0,7,6,2,1.550,296
20,10,0,0,0,7,8,2,1.880,296
9,1,0,0,0,5,4,2,1.090,295
6,5,0,0,0,4,4,1,0.953,327
3,3,0,0,0,4,6,2,0.832,296
3,0,0,0,0,2,3,2,0.433,296
31,14,0,0,0,7,8,2,2.245,296
11,8,0,0,0,9,6,2,1.946,296
11,6,0,0,0,6,7,2,1.327,296
2,1,0,0,0,1,3,1,0.268,328
4,4,0,0,0,4,6,2,0.880,296
3,2,0,0,0,4,5,2,0.807,295
27,15,0,0,0,10,7,2,2.653,296
7,4,0,0,0,5,6,2,1.116,296
18,8,0,0,0,9,7,2,2.125,295
1,0,0,0,0,2,2,2,0.385,296
6,5,0,0,0,4,5,1,0.952,327
13,5,0,0,0,4,6,1,1.109,327
8,5,0,0,0,5,5,2,1.157,296
8,0,0,0,0,7,4,2,1.368,295
6,5,0,0,0,4,5,1,0.952,327
8,4,0,0,0,3,5,1,0.813,327
2,3,0,0,0,3,5,2,0.644,296
5,2,0,0,0,4,4,2,0.857,296
3,2,0,0,0,4,5,2,0.808,296
10,6,0,0,0,5,6,2,1.234,296
7,0,0,0,0,8,4,3,1.507,263
3,3,0,0,0,3,4,2,0.667,296
23,8,0,0,0,8,8,2,2.076,295
4,2,0,0,0,4,4,2,0.835,295
10,6,0,0,0,7,6,2,1.554,295
3,1,0,0,0,4,4,2,0.782,296
10,5,0,0,0,4,5,1,1.046,327
20,0,0,0,0,11,5,3,2.293,263
4,2,0,0,0,4,4,1,0.832,327
7,5,0,0,0,3,5,2,0.813,296
9,7,0,0,0,7,5,2,1.556,295
2,2,0,0,0,2,4,1,0.457,328
1,0,0,0,0,2,2,2,0.385,296
6,0,0,0,0,9,4,2,1.648,295
3,4,0,0,0,3,7,2,0.695,296
11,10,0,0,0,10,5,2,2.152,295
1,1,0,0,0,2,3,2,0.408,296
2,2,0,0,0,2,5,2,0.456,296
5,4,0,0,0,6,5,2,1.230,295
3,2,0,0,0,3,5,2,0.644,296
6,6,0,0,0,5,6,2,1.142,295
2,2,0,0,0,1,3,1,0.293,328
5,4,0,0,0,6,5,2,1.232,296
3,2,0,0,0,2,3,1,0.482,328
5,4,0,0,0,4,6,2,0.904,296
1,1,0,0,0,5,3,2,0.898,295
17,6,0,0,0,5,7,1,1.391,327
21,7,0,0,0,7,7,2,1.846,296
5,4,0,0,0,5,5,2,1.067,296
2,1,0,0,0,1,3,1,0.268,328
4,1,0,0,0,4,5,2,0.807,296
18,6,0,0,0,6,7,1,1.572,327
9,1,0,0,0,8,11,5,1.582,198
13,8,0,0,0,9,8,2,1.988,295
11,0,0,0,0,4,6,2,0.951,296
15,5,0,0,0,5,6,1,1.333,327
14,5,0,0,0,6,6,2,1.474,296
3,3,0,0,0,4,5,2,0.832,296
10,3,0,0,0,4,6,1,1.000,327
17,12,0,0,0,18,6,3,3.632,261
4,3,0,0,0,2,4,1,0.529,328
6,5,0,0,0,4,5,1,0.952,327
26,8,0,0,0,9,9,2,2.315,295
11,5,0,0,0,3,5,1,0.908,327
6,5,0,0,0,4,4,1,0.953,327
1,0,0,0,0,2,2,1,0.384,328
3,3,0,0,0,4,7,3,0.831,263
28,14,0,0,0,13,6,2,3.142,295
16,0,0,0,0,10,6,2,2.042,295
18,6,0,0,0,5,7,1,1.413,327
4,1,0,0,0,2,3,1,0.481,328
16,5,0,0,0,5,6,2,1.351,295
11,0,0,0,0,4,5,1,0.952,327
4,3,0,0,0,3,5,2,0.694,296
5,4,0,0,0,5,11,4,1.067,231
14,9,0,0,0,9,7,2,2.034,296
7,0,0,0,0,4,4,2,0.859,296
23,12,0,0,0,11,9,2,2.640,295
12,9,0,0,0,7,5,2,1.672,296
20,0,0,0,0,11,5,3,2.290,264
5,4,0,0,0,4,4,2,0.902,296
3,2,0,0,0,2,3,1,0.482,328
5,0,0,0,0,2,3,1,0.482,328
20,8,0,0,0,8,7,2,1.995,295
5,0,0,0,0,6,4,2,1.138,295
8,3,0,0,0,4,5,1,0.952,327
23,12,0,0,0,8,8,2,2.163,296
22,11,0,0,0,10,8,2,2.442,296
15,8,0,0,0,8,6,1,1.876,327
5,4,0,0,0,6,4,1,1.231,327
6,6,0,0,0,5,6,2,1.139,295
3,2,0,0,0,3,4,1,0.643,327
29,5,0,0,0,7,8,1,1.987,326
7,6,0,0,0,4,5,1,0.999,327
7,4,0,0,0,4,6,2,0.954,295
2,0,0,0,0,3,3,2,0.573,296
11,6,0,0,0,6,5,1,1.417,327
7,6,0,0,0,5,5,2,1.163,296
14,4,0,0,0,5,5,1,1.270,327
5,0,0,0,0,4,4,2,0.809,296
3,1,0,0,1,2,6,2,0.456,296
8,4,0,0,0,5,5,2,1.140,295
14,9,0,0,0,11,7,2,2.365,295
13,6,0,0,0,4,5,1,1.131,327
5,4,0,0,0,2,4,1,0.578,327
4,1,0,0,0,4,4,2,0.809,295
3,4,0,0,0,3,5,2,0.694,296
10,4,0,0,0,5,5,2,1.187,296
25,8,0,0,0,8,7,2,2.107,295
11,8,0,0,0,8,5,2,1.779,296
5,4,0,0,0,5,11,4,1.067,231
7,3,0,0,0,5,4,2,1.091,296
8,4,0,0,0,3,5,1,0.813,327
9,8,0,0,0,10,6,3,2.067,263
13,4,0,0,0,6,6,1,1.411,327
5,4,0,0,0,3,5,1,0.742,327
10,6,0,0,0,15,5,3,2.847,262
2,1,0,0,0,1,3,1,0.268,328
13,5,0,0,0,5,5,1,1.271,327
5,0,0,0,0,6,4,3,1.136,263
27,9,0,0,0,8,8,2,2.187,295
6,3,0,0,0,8,6,2,1.555,296
4,3,0,0,0,4,4,1,0.859,327
5,4,0,0,0,4,5,2,0.902,295
33,13,0,0,0,11,7,2,2.910,295
2,2,0,0,0,2,3,1,0.457,328
31,16,0,0,0,14,7,2,3.414,295
24,13,0,0,0,22,13,5,4.484,198
21,10,0,0,0,8,7,2,2.075,296
7,4,0,0,0,4,4,1,0.951,327
7,2,0,0,0,3,6,1,0.742,327
5,3,0,0,0,3,4,1,0.717,328
13,9,0,0,0,9,5,2,2.011,296
3,3,0,0,0,2,5,2,0.505,296
18,5,0,0,0,6,7,1,1.550,327
3,2,0,0,0,2,3,1,0.480,328
5,0,0,0,0,10,4,3,1.782,263
11,6,0,0,0,1,7,1,0.606,327
26,9,0,0,0,10,7,2,2.478,295
21,6,0,0,0,8,7,1,1.987,327
26,13,0,0,0,11,7,2,2.734,295
12,5,0,0,0,2,7,1,0.769,327
5,4,0,0,0,4,4,1,0.902,327
5,3,0,0,0,3,4,1,0.718,328
12,6,0,0,0,5,6,1,1.273,327
3,2,0,0,0,2,4,1,0.481,328
8,0,0,0,0,7,4,3,1.368,264
4,2,0,0,0,5,4,2,0.995,295
4,0,0,0,0,3,3,2,0.620,295
13,8,0,0,0,6,6,2,1.504,296
22,7,0,0,0,6,8,1,1.710,326
17,5,0,0,0,5,7,1,1.367,327
9,6,0,0,0,6,5,1,1.371,327
28,15,0,0,0,18,7,2,3.964,295
2,2,0,0,0,4,4,2,0.782,296
4,3,0,0,0,3,6,2,0.694,296
4,0,0,0,0,4,4,2,0.783,296
17,6,0,0,0,6,6,2,1.553,296
26,9,0,0,0,9,7,2,2.333,296
31,11,0,0,0,12,7,2,2.974,295
4,0,0,0,0,4,4,2,0.783,295
35,15,0,0,0,13,7,2,3.319,295
19,6,0,0,0,7,7,2,1.778,296
8,0,0,0,0,7,4,2,1.369,295
1,0,0,0,0,2,2,1,0.337,328
11,6,0,0,0,6,5,2,1.415,296
6,5,0,0,0,4,5,1,0.952,327
4,0,0,0,0,4,4,2,0.782,295
9,5,0,0,0,4,6,2,1.022,296
19,7,0,0,0,8,7,2,1.948,295
4,2,0,0,0,3,5,2,0.669,296
5,4,0,0,0,4,6,2,0.904,296
17,8,0,0,0,5,7,1,1.435,327
8,0,0,0,0,7,4,3,1.369,264
19,6,0,0,0,6,7,1,1.613,327
7,0,0,0,0,4,4,2,0.858,296
15,9,0,0,0,9,6,2,2.062,295
7,7,0,0,0,8,17,6,1.649,166
2,1,0,0,0,1,3,1,0.269,328
7,4,0,0,0,6,6,2,1.277,295
14,9,0,0,0,8,5,2,1.873,296
8,7,0,0,0,7,19,6,1.533,166
29,10,0,0,0,5,8,1,1.767,326
13,8,0,0,0,9,9,3,1.986,263
8,0,0,0,0,5,6,2,1.043,295
21,8,0,0,0,5,9,2,1.530,296
2,3,0,0,0,2,3,2,0.482,296
4,0,0,0,0,3,4,2,0.621,295
13,0,0,0,0,14,5,3,2.619,262
4,2,0,0,0,3,5,2,0.669,296
3,0,0,0,0,4,3,2,0.758,295
2,2,0,0,0,2,3,1,0.457,327
15,10,0,0,0,10,7,2,2.272,295
7,2,0,0,0,6,5,2,1.231,295
9,0,0,0,0,8,5,3,1.555,263
3,3,0,0,0,2,4,1,0.482,327
13,9,0,0,0,10,6,2,2.178,295
2,2,0,0,0,3,3,2,0.620,296
21,9,0,0,0,9,8,2,2.215,296
5,0,0,0,0,6,4,2,1.137,295
20,8,0,0,0,6,7,1,1.664,327
17,6,0,0,0,6,7,1,1.562,327
11,8,0,0,0,6,6,2,1.472,296
15,0,0,0,0,16,5,3,2.984,262
14,0,0,0,0,9,5,3,1.833,262
18,6,0,0,0,7,7,1,1.753,327
3,0,0,0,0,1,3,1,0.268,328
10,5,0,0,0,8,5,1,1.699,327
10,5,0,0,0,4,6,1,1.050,327
25,9,0,0,0,7,8,1,1.971,327
3,2,0,0,0,4,4,1,0.807,327
5,4,0,0,0,4,4,1,0.905,327
11,7,0,0,0,7,7,2,1.607,295
2,2,0,0,0,2,4,2,0.458,296
2,1,0,0,0,4,4,2,0.761,296
3,1,0,0,0,4,5,2,0.783,296
21,7,0,0,0,5,7,2,1.517,296
2,1,0,0,0,2,3,2,0.433,296
29,11,0,0,0,10,10,2,2.601,295
5,0,0,0,0,4,4,2,0.808,295
14,9,0,0,0,8,5,1,1.872,327
3,4,0,0,0,4,4,2,0.859,295
20,10,0,0,0,11,7,2,2.521,295
3,4,0,0,0,3,4,1,0.694,327
4,0,0,0,0,3,3,2,0.620,296
1,0,0,0,0,2,2,1,0.384,328
14,8,0,0,0,9,5,2,2.015,295
4,4,0,0,0,4,11,4,0.881,231
4,4,0,0,0,8,16,8,1.530,101
2,1,0,0,0,4,4,1,0.758,328
7,2,0,0,0,6,5,2,1.230,295
20,6,0,0,0,9,8,2,2.127,295
3,2,0,0,0,2,4,2,0.481,296
10,7,0,0,0,6,7,2,1.425,296
5,0,0,0,0,4,4,3,0.807,264
7,0,0,0,0,7,4,3,1.344,263
44,16,0,0,0,15,8,2,3.922,295
23,10,0,0,0,13,7,2,2.919,296
9,6,0,0,0,6,6,2,1.374,296
16,9,0,0,0,12,8,2,2.574,295
5,3,0,0,0,3,4,1,0.719,327
17,7,0,0,0,8,7,2,1.895,296
7,3,0,0,0,8,5,3,1.581,264
5,0,0,0,0,6,4,3,1.136,264
21,14,0,0,0,12,6,2,2.803,295
4,0,0,0,0,3,3,2,0.622,296
18,0,0,0,0,13,5,3,2.572,263
9,6,0,0,0,4,5,1,1.050,327
6,5,0,0,0,6,5,2,1.277,296
16,10,0,0,0,7,6,1,1.783,326
22,10,0,0,0,8,7,2,2.090,296
17,7,0,0,0,7,7,2,1.753,296
6,4,0,0,0,5,4,2,1.092,295
33,9,0,0,0,9,10,2,2.512,295
17,5,0,0,0,5,7,1,1.364,327
7,0,0,0,0,8,4,3,1.506,262
22,8,0,0,0,6,7,2,1.718,296
1,0,0,0,0,2,2,1,0.385,328
13,5,0,0,0,5,7,1,1.272,327
13,6,0,0,0,4,6,1,1.132,327
9,6,0,0,0,8,6,2,1.692,295
17,6,0,0,0,4,7,1,1.228,327
16,6,0,0,0,7,8,1,1.690,327
9,0,0,0,0,6,4,3,1.230,264
14,0,0,0,0,7,5,3,1.513,264
2,2,0,0,0,3,3,2,0.620,296
10,5,0,0,0,5,5,1,1.207,327
10,5,0,0,0,4,5,1,1.048,327
12,5,0,0,1,4,5,1,1.094,327
28,18,0,0,0,15,7,2,3.556,295
5,4,0,0,0,4,4,1,0.904,327
2,1,0,0,0,2,3,2,0.432,296
4,0,0,0,0,3,3,1,0.620,327
24,13,0,0,0,13,7,2,3.009,296
5,5,0,0,0,5,4,2,1.092,296
3,2,0,0,0,4,4,2,0.808,296
55,25,0,0,0,33,16,5,7.292,198
28,16,0,0,0,13,9,2,3.174,295
3,2,0,0,0,4,4,2,0.808,296
8,4,0,0,0,3,5,1,0.814,327
2,2,0,0,0,3,3,2,0.621,296
11,0,0,0,0,8,5,2,1.597,295
2,1,0,0,0,2,3,1,0.433,328
5,3,0,0,0,4,4,1,0.881,327
14,9,0,0,0,8,5,1,1.888,327
9,7,0,0,0,7,5,2,1.553,296
23,9,0,0,0,5,8,1,1.597,326
22,6,0,0,0,5,7,1,1.505,327
9,0,0,0,0,4,4,2,0.904,296
10,4,0,0,0,3,6,1,0.860,327
8,3,0,0,0,4,5,1,0.951,327
6,4,0,0,0,5,4,2,1.090,296
17,7,0,0,0,6,7,1,1.573,327
3,2,0,0,0,2,4,2,0.480,296
21,8,0,0,0,9,7,2,2.186,296
1,2,0,0,0,2,4,2,0.433,296
8,4,0,0,0,5,6,2,1.139,296
2,1,0,0,0,3,4,2,0.596,296
17,7,0,0,0,4,7,2,1.247,296
13,4,0,0,0,5,6,1,1.247,327
12,5,0,0,0,6,7,2,1.411,296
6,0,0,0,0,7,4,3,1.321,263
5,4,0,0,0,4,4,1,0.903,327
12,10,0,0,0,10,6,2,2.145,294
7,0,0,0,0,4,4,2,0.860,296
21,11,0,0,0,9,6,2,2.246,295
25,10,0,0,0,11,7,2,2.645,295
14,0,0,0,0,11,5,2,2.173,295
12,7,0,0,0,5,6,2,1.294,296
34,8,0,0,0,9,8,2,2.483,296
17,6,0,0,0,9,8,2,2.037,295
14,4,0,0,0,5,7,2,1.270,296
20,6,0,0,0,7,7,1,1.780,327
3,3,0,0,0,4,7,3,0.832,264
14,6,0,0,0,5,5,1,1.335,327
3,2,0,0,0,5,5,3,0.972,264
18,0,0,0,0,11,6,2,2.243,295
4,3,0,0,0,5,8,3,1.021,264
8,6,0,0,0,1,5,1,0.533,327
11,6,0,0,0,4,6,1,1.093,327
5,3,0,0,0,4,11,4,0.882,231
18,8,0,0,0,10,8,2,2.272,295
3,2,0,0,0,2,3,1,0.458,327
3,3,0,0,0,2,4,1,0.504,327
17,6,0,0,0,5,7,1,1.387,327
21,9,0,0,0,7,8,2,1.882,296
16,5,0,0,0,6,7,2,1.519,296
8,5,0,0,0,3,5,1,0.837,327
3,0,0,0,0,3,3,2,0.597,296
3,1,0,0,0,5,5,3,0.947,264
14,6,0,0,0,6,7,2,1.489,296
4,3,0,0,0,3,5,2,0.695,296
5,6,0,0,0,5,9,3,1.116,264
20,9,0,0,0,8,8,2,2.021,296
8,0,0,0,0,7,4,3,1.367,263
4,3,0,0,0,4,4,2,0.858,296
4,3,0,0,0,4,4,1,0.858,328
5,4,0,0,0,8,5,2,1.556,295
4,3,0,0,0,4,4,1,0.859,327
9,7,0,0,0,5,5,1,1.233,327
33,14,0,0,0,12,7,1,3.118,326
6,4,0,0,0,5,4,2,1.091,295
18,5,0,0,0,7,7,2,1.714,296
4,2,0,0,0,3,4,2,0.668,296
24,10,0,0,0,10,7,2,2.471,295
2,1,0,0,0,2,3,1,0.432,328
1,1,0,0,0,2,3,1,0.385,328
11,3,0,0,0,3,5,1,0.859,327
4,4,0,0,0,2,4,1,0.555,327
4,2,0,0,0,3,4,2,0.668,296
21,7,0,0,0,8,7,2,2.000,296
17,6,0,0,0,5,7,1,1.391,327
8,4,0,0,0,7,5,1,1.467,327
18,9,0,0,0,8,7,2,1.990,295
5,4,0,0,0,4,6,2,0.904,296
21,9,0,0,0,5,8,1,1.566,327
10,4,0,0,0,8,7,3,1.665,264
9,0,0,0,0,6,4,2,1.229,295
5,1,0,0,0,1,3,1,0.341,328
10,4,0,0,0,3,6,2,0.859,296
8,4,0,0,0,3,5,1,0.814,327
2,3,0,0,0,2,4,1,0.480,328
2,1,0,0,0,2,4,2,0.432,296
44,23,0,0,0,17,8,2,4.373,295
4,2,0,0,0,4,4,2,0.832,296
21,8,0,0,0,9,7,2,2.188,296
9,0,0,0,0,4,5,2,0.903,296
3,3,0,0,0,3,4,2,0.669,296
7,5,0,0,0,2,5,1,0.647,327
4,3,0,0,0,4,8,3,0.858,263
7,2,0,0,0,2,4,1,0.578,328
3,0,0,0,0,2,3,2,0.432,296
5,5,0,0,0,5,4,2,1.092,296
15,5,0,0,0,5,6,1,1.332,327
6,5,0,0,0,4,5,1,0.953,327
23,8,0,0,0,6,7,1,1.741,327
3,1,0,0,0,2,3,1,0.457,328
20,8,0,0,0,7,7,1,1.848,327
2,2,0,0,0,3,3,2,0.621,296
24,9,0,0,0,7,8,2,1.954,296
9,4,0,0,0,5,5,1,1.156,327
21,13,0,0,0,13,6,2,2.953,295
14,5,0,0,0,6,6,1,1.473,327
11,6,0,0,0,5,7,1,1.249,327
11,0,0,0,0,10,5,2,1.929,295
3,2,0,0,0,2,3,1,0.482,328
5,2,0,0,0,2,4,1,0.530,328
20,0,0,0,0,6,6,2,1.482,295
4,3,0,0,0,4,6,2,0.858,296
8,5,0,0,0,7,7,2,1.489,296
11,5,0,0,0,5,6,1,1.235,327
11,6,0,0,0,6,6,2,1.417,296
10,7,0,0,0,9,9,3,1.899,263
3,2,0,0,0,2,3,1,0.482,328
2,2,0,0,0,3,3,2,0.621,295
2,3,0,0,0,2,3,1,0.482,328
13,7,0,0,0,5,7,2,1.332,296
3,3,0,0,0,4,5,2,0.832,296
3,2,0,0,0,2,6,2,0.482,296
16,5,0,0,0,7,6,1,1.665,327
7,3,0,0,0,7,5,1,1.415,327
5,5,0,0,0,6,15,6,1.252,166
5,0,0,0,0,4,4,2,0.808,296
1,2,0,0,0,3,3,1,0.596,328
15,12,0,0,0,14,7,2,2.938,295
16,6,0,0,0,6,6,1,1.527,327
1,0,0,0,0,2,2,2,0.385,296
9,6,0,0,0,6,7,2,1.372,295
5,4,0,0,0,6,5,2,1.228,295
4,3,0,0,0,4,4,2,0.858,295
9,6,0,0,0,7,6,2,1.528,295
13,5,0,0,0,6,6,2,1.434,296
17,7,0,0,0,8,7,2,1.898,296
1,2,0,0,0,3,3,1,0.596,328
24,16,0,0,0,13,6,2,3.089,295
21,7,0,0,0,7,6,2,1.846,296
6,0,0,0,0,5,4,2,0.999,296
31,10,0,0,0,7,9,2,2.146,296
10,7,0,0,0,9,5,2,1.908,296
15,12,0,0,0,14,8,2,2.941,295
2,2,0,0,0,2,3,1,0.457,328
3,2,0,0,0,2,4,2,0.481,296
5,4,0,0,0,5,7,3,1.067,263
4,1,0,0,0,2,3,1,0.482,328
3,3,0,0,0,2,4,1,0.504,327
6,7,0,0,0,6,5,2,1.329,296
19,7,0,0,0,7,7,1,1.779,327
29,13,0,0,0,15,7,2,3.455,295
2,2,0,0,0,3,3,2,0.620,296
20,8,0,0,0,7,10,2,1.849,295
9,4,0,0,0,4,5,1,0.998,327
8,0,0,0,0,7,4,2,1.368,295
10,7,0,0,0,6,5,1,1.415,327
5,5,0,0,0,3,4,1,0.765,327
7,0,0,0,0,10,5,3,1.832,264
8,6,0,0,0,5,5,1,1.185,327
4,0,0,0,0,5,4,3,0.944,264
2,2,0,0,0,3,6,2,0.621,296
8,2,0,0,0,5,4,2,1.091,295
19,6,0,0,0,5,7,1,1.434,327
3,0,0,0,0,2,3,1,0.433,328
21,16,0,0,0,26,6,4,5.117,230
3,2,0,0,0,2,4,1,0.481,327
5,3,0,0,0,4,5,2,0.879,295
5,3,0,0,0,9,5,2,1.694,295
8,4,0,0,0,3,5,1,0.814,327
7,0,0,0,0,3,4,2,0.692,295
11,10,0,0,0,10,5,2,2.165,295
2,2,0,0,0,2,4,1,0.457,328
6,5,0,0,0,4,4,1,0.950,327
13,8,0,0,0,6,5,1,1.511,327
3,3,0,0,0,7,4,1,1.322,327
5,2,0,0,0,2,5,1,0.529,328
16,7,0,0,0,6,7,2,1.549,296
2,2,0,0,0,3,5,2,0.621,296
21,10,0,0,0,7,7,1,1.905,327
5,0,0,0,0,5,4,2,0.972,295
27,10,0,0,0,10,8,2,2.525,295
3,2,0,0,0,4,4,1,0.809,327
4,4,0,0,0,4,5,2,0.882,296
10,5,0,0,0,6,5,1,1.373,327
39,11,0,0,0,9,8,2,2.695,296
19,7,0,0,0,6,7,1,1.622,327
10,6,0,0,0,3,5,1,0.908,327
2,2,0,0,0,4,4,1,0.783,328
8,7,0,0,0,7,7,2,1.530,295
12,5,0,0,0,6,5,2,1.415,296
3,2,0,0,0,2,3,1,0.481,328
8,5,0,0,0,4,7,2,1.000,295
14,5,0,0,0,6,7,1,1.474,327
7,0,0,0,0,4,4,2,0.860,295
18,10,0,0,0,10,8,2,2.322,295
5,5,0,0,0,4,4,1,0.929,327
2,0,0,0,0,3,3,1,0.572,327
6,0,0,0,0,5,4,2,0.997,296
19,7,0,0,0,7,7,1,1.780,327
10,4,0,0,0,3,5,1,0.857,327
12,6,0,0,0,5,6,1,1.270,327
2,1,0,0,0,2,4,2,0.433,296
6,4,0,0,0,5,6,2,1.092,295
6,3,0,0,0,7,5,1,1.392,327
16,8,0,0,0,8,7,2,1.898,296
10,5,0,0,0,3,6,1,0.884,327
6,3,0,0,0,6,4,3,1.230,264
15,6,0,0,0,6,6,1,1.501,327
5,0,0,0,0,4,4,2,0.806,296
3,4,0,0,0,4,4,2,0.858,296
4,0,0,0,0,2,4,2,0.457,296
4,3,0,0,0,3,4,1,0.693,327
11,0,0,0,0,6,5,2,1.278,295
7,4,0,0,0,2,5,1,0.626,327
4,4,0,0,0,3,6,2,0.717,296
3,0,0,0,0,4,3,2,0.760,295
7,0,0,0,0,4,4,2,0.858,296
21,7,0,0,0,8,7,2,1.994,296
8,0,0,0,0,7,4,3,1.368,264
6,0,0,0,0,9,4,3,1.645,263
3,2,0,0,0,2,4,2,0.481,296
7,4,0,0,0,2,4,1,0.626,327
9,4,0,0,0,3,6,1,0.838,327
3,2,0,0,0,2,4,1,0.481,327
4,3,0,0,0,3,4,2,0.694,296
3,1,0,0,0,3,4,1,0.620,327
2,3,0,0,0,2,3,1,0.482,327
13,0,0,0,0,18,5,4,3.260,231
11,6,0,0,0,4,6,1,1.094,327
4,0,0,0,0,3,3,2,0.621,296
1,2,0,0,0,2,3,1,0.432,328
23,9,0,0,0,11,7,2,2.583,296
19,6,0,0,0,7,7,1,1.759,327
13,0,0,0,0,20,6,3,3.592,263
2,0,0,0,0,2,3,1,0.408,328
21,5,0,0,0,8,7,1,1.945,327
3,2,0,0,0,4,4,2,0.807,296
3,3,0,0,0,2,4,1,0.505,327
5,0,0,0,0,3,4,2,0.644,296
18,6,0,0,0,7,6,2,1.753,296
4,4,0,0,0,4,7,2,0.881,296
9,5,0,0,0,4,7,2,1.019,296
3,0,0,0,0,3,3,2,0.596,296
